TenantId,"TimeGenerated [UTC]",SourceSystem,Account,AccountType,Computer,EventSourceName,Channel,Task,Level,EventData,EventID,Activity,PartitionKey,RowKey,StorageAccount,AzureDeploymentID,AzureTableName,AccessList,AccessMask,AccessReason,AccountDomain,AccountExpires,AccountName,AccountSessionIdentifier,AdditionalInfo,AdditionalInfo2,AllowedToDelegateTo,Attributes,AuditPolicyChanges,AuditsDiscarded,AuthenticationLevel,AuthenticationPackageName,AuthenticationProvider,AuthenticationServer,AuthenticationService,AuthenticationType,CACertificateHash,CalledStationID,CallerProcessId,CallerProcessName,CallingStationID,CAPublicKeyHash,CategoryId,CertificateDatabaseHash,ClassId,ClassName,ClientAddress,ClientIPAddress,ClientName,CommandLine,CompatibleIds,DCDNSName,DeviceDescription,DeviceId,DisplayName,Disposition,DomainBehaviorVersion,DomainName,DomainPolicyChanged,DomainSid,EAPType,ElevatedToken,ErrorCode,ExtendedQuarantineState,FailureReason,FileHash,FilePath,FilePathNoUser,Filter,ForceLogoff,Fqbn,FullyQualifiedSubjectMachineName,FullyQualifiedSubjectUserName,GroupMembership,HandleId,HardwareIds,HomeDirectory,HomePath,ImpersonationLevel,InterfaceUuid,IpAddress,IpPort,KeyLength,LmPackageName,LocationInformation,LockoutDuration,LockoutObservationWindow,LockoutThreshold,LoggingResult,LogonGuid,LogonHours,LogonID,LogonProcessName,LogonType,LogonTypeName,MachineAccountQuota,MachineInventory,MachineLogon,MandatoryLabel,MaxPasswordAge,MemberName,MemberSid,MinPasswordAge,MinPasswordLength,MixedDomainMode,NASIdentifier,NASIPv4Address,NASIPv6Address,NASPort,NASPortType,NetworkPolicyName,NewDate,NewMaxUsers,NewProcessId,NewProcessName,NewRemark,NewShareFlags,NewTime,NewUacValue,NewValue,NewValueType,ObjectName,ObjectServer,ObjectType,ObjectValueName,OemInformation,OldMaxUsers,OldRemark,OldShareFlags,OldUacValue,OldValue,OldValueType,OperationType,PackageName,ParentProcessName,PasswordHistoryLength,PasswordLastSet,PasswordProperties,PreviousDate,PreviousTime,PrimaryGroupId,PrivateKeyUsageCount,PrivilegeList,Process,ProcessId,ProcessName,Properties,ProfilePath,ProtocolSequence,ProxyPolicyName,QuarantineHelpURL,QuarantineSessionID,QuarantineSessionIdentifier,QuarantineState,QuarantineSystemHealthResult,RelativeTargetName,RemoteIpAddress,RemotePort,Requester,RequestId,RestrictedAdminMode,RowsDeleted,SamAccountName,ScriptPath,SecurityDescriptor,ServiceAccount,ServiceFileName,ServiceName,ServiceStartType,ServiceType,SessionName,ShareLocalPath,ShareName,SidHistory,Status,SubjectAccount,SubcategoryGuid,SubcategoryId,Subject,SubjectDomainName,SubjectKeyIdentifier,SubjectLogonId,SubjectMachineName,SubjectMachineSID,SubjectUserName,SubjectUserSid,SubStatus,TableId,TargetAccount,TargetDomainName,TargetInfo,TargetLinkedLogonId,TargetLogonGuid,TargetLogonId,TargetOutboundDomainName,TargetOutboundUserName,TargetServerName,TargetSid,TargetUser,TargetUserName,TargetUserSid,TemplateContent,TemplateDSObjectFQDN,TemplateInternalName,TemplateOID,TemplateSchemaVersion,TemplateVersion,TokenElevationType,TransmittedServices,UserAccountControl,UserParameters,UserPrincipalName,UserWorkstations,VirtualAccount,VendorIds,Workstation,WorkstationName,EventLevelName,SourceComputerId,EventOriginId,MG,"TimeCollected [UTC]",ManagementGroupName,SystemUserId,Version,Opcode,Keywords,Correlation,SystemProcessId,SystemThreadId,EventRecordId,Type,"_ResourceId"
"d2d095f0-0894-4eac-b1ae-54b498c49f32","6/9/2025, 6:53:46.391 PM",OpsManager,"\administrator",User,"Cloud-East-3","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"14.241.173.124",57159,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"\administrator",,,,,,,,,,,administrator,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"01170216-a20d-4ed5-93e3-a97b5b60171a","01170216-a20d-4ed5-93e3-a97b5b60171b","00000000-0000-0000-0000-000000000001","6/9/2025, 6:54:15.092 PM","AOI-d2d095f0-0894-4eac-b1ae-54b498c49f32","N/A",0,0,0x8010000000000000,"{01170216-a20d-0000-eb71-0d9c5ad9db01}",720,776,2536,SecurityEvent,"/subscriptions/361dd234-375d-4607-bd33-3f61c4453bf4/resourcegroups/soc-lab/providers/microsoft.compute/virtualmachines/cloud-east-3"
"d2d095f0-0894-4eac-b1ae-54b498c49f32","6/9/2025, 6:53:47.613 PM",OpsManager,"\administrator",User,"Cloud-East-3","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"14.241.173.124",57164,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"\administrator",,,,,,,,,,,administrator,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"01170216-a20d-4ed5-93e3-a97b5b60171a","01170216-a20d-4ed5-93e3-a97b5b60171b","00000000-0000-0000-0000-000000000001","6/9/2025, 6:54:15.092 PM","AOI-d2d095f0-0894-4eac-b1ae-54b498c49f32","N/A",0,0,0x8010000000000000,"{01170216-a20d-0000-eb71-0d9c5ad9db01}",720,5664,2537,SecurityEvent,"/subscriptions/361dd234-375d-4607-bd33-3f61c4453bf4/resourcegroups/soc-lab/providers/microsoft.compute/virtualmachines/cloud-east-3"
"d2d095f0-0894-4eac-b1ae-54b498c49f32","6/9/2025, 6:53:48.862 PM",OpsManager,"\administrator",User,"Cloud-East-3","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"14.241.173.124",57180,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"\administrator",,,,,,,,,,,administrator,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"01170216-a20d-4ed5-93e3-a97b5b60171a","01170216-a20d-4ed5-93e3-a97b5b60171b","00000000-0000-0000-0000-000000000001","6/9/2025, 6:54:15.092 PM","AOI-d2d095f0-0894-4eac-b1ae-54b498c49f32","N/A",0,0,0x8010000000000000,"{01170216-a20d-0000-eb71-0d9c5ad9db01}",720,776,2538,SecurityEvent,"/subscriptions/361dd234-375d-4607-bd33-3f61c4453bf4/resourcegroups/soc-lab/providers/microsoft.compute/virtualmachines/cloud-east-3"
"d2d095f0-0894-4eac-b1ae-54b498c49f32","6/9/2025, 6:53:50.120 PM",OpsManager,"\administrator",User,"Cloud-East-3","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"14.241.173.124",57200,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"\administrator",,,,,,,,,,,administrator,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"01170216-a20d-4ed5-93e3-a97b5b60171a","01170216-a20d-4ed5-93e3-a97b5b60171b","00000000-0000-0000-0000-000000000001","6/9/2025, 6:54:15.092 PM","AOI-d2d095f0-0894-4eac-b1ae-54b498c49f32","N/A",0,0,0x8010000000000000,"{01170216-a20d-0000-eb71-0d9c5ad9db01}",720,5664,2539,SecurityEvent,"/subscriptions/361dd234-375d-4607-bd33-3f61c4453bf4/resourcegroups/soc-lab/providers/microsoft.compute/virtualmachines/cloud-east-3"
"d2d095f0-0894-4eac-b1ae-54b498c49f32","6/9/2025, 6:53:51.352 PM",OpsManager,"\administrator",User,"Cloud-East-3","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"14.241.173.124",57211,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"\administrator",,,,,,,,,,,administrator,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"01170216-a20d-4ed5-93e3-a97b5b60171a","01170216-a20d-4ed5-93e3-a97b5b60171b","00000000-0000-0000-0000-000000000001","6/9/2025, 6:54:15.092 PM","AOI-d2d095f0-0894-4eac-b1ae-54b498c49f32","N/A",0,0,0x8010000000000000,"{01170216-a20d-0000-eb71-0d9c5ad9db01}",720,776,2540,SecurityEvent,"/subscriptions/361dd234-375d-4607-bd33-3f61c4453bf4/resourcegroups/soc-lab/providers/microsoft.compute/virtualmachines/cloud-east-3"
"d2d095f0-0894-4eac-b1ae-54b498c49f32","6/9/2025, 6:53:52.600 PM",OpsManager,"\administrator",User,"Cloud-East-3","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"14.241.173.124",57235,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"\administrator",,,,,,,,,,,administrator,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"01170216-a20d-4ed5-93e3-a97b5b60171a","01170216-a20d-4ed5-93e3-a97b5b60171b","00000000-0000-0000-0000-000000000001","6/9/2025, 6:54:15.092 PM","AOI-d2d095f0-0894-4eac-b1ae-54b498c49f32","N/A",0,0,0x8010000000000000,"{01170216-a20d-0000-eb71-0d9c5ad9db01}",720,5664,2541,SecurityEvent,"/subscriptions/361dd234-375d-4607-bd33-3f61c4453bf4/resourcegroups/soc-lab/providers/microsoft.compute/virtualmachines/cloud-east-3"
"d2d095f0-0894-4eac-b1ae-54b498c49f32","6/9/2025, 6:53:53.862 PM",OpsManager,"\administrator",User,"Cloud-East-3","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"14.241.173.124",57248,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"\administrator",,,,,,,,,,,administrator,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"01170216-a20d-4ed5-93e3-a97b5b60171a","01170216-a20d-4ed5-93e3-a97b5b60171b","00000000-0000-0000-0000-000000000001","6/9/2025, 6:54:15.092 PM","AOI-d2d095f0-0894-4eac-b1ae-54b498c49f32","N/A",0,0,0x8010000000000000,"{01170216-a20d-0000-eb71-0d9c5ad9db01}",720,776,2542,SecurityEvent,"/subscriptions/361dd234-375d-4607-bd33-3f61c4453bf4/resourcegroups/soc-lab/providers/microsoft.compute/virtualmachines/cloud-east-3"
"d2d095f0-0894-4eac-b1ae-54b498c49f32","6/9/2025, 6:53:55.097 PM",OpsManager,"\administrator",User,"Cloud-East-3","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"14.241.173.124",57270,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"\administrator",,,,,,,,,,,administrator,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"01170216-a20d-4ed5-93e3-a97b5b60171a","01170216-a20d-4ed5-93e3-a97b5b60171b","00000000-0000-0000-0000-000000000001","6/9/2025, 6:54:15.092 PM","AOI-d2d095f0-0894-4eac-b1ae-54b498c49f32","N/A",0,0,0x8010000000000000,"{01170216-a20d-0000-eb71-0d9c5ad9db01}",720,5664,2543,SecurityEvent,"/subscriptions/361dd234-375d-4607-bd33-3f61c4453bf4/resourcegroups/soc-lab/providers/microsoft.compute/virtualmachines/cloud-east-3"
"d2d095f0-0894-4eac-b1ae-54b498c49f32","6/9/2025, 6:53:56.333 PM",OpsManager,"\administrator",User,"Cloud-East-3","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"14.241.173.124",57289,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"\administrator",,,,,,,,,,,administrator,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"01170216-a20d-4ed5-93e3-a97b5b60171a","01170216-a20d-4ed5-93e3-a97b5b60171b","00000000-0000-0000-0000-000000000001","6/9/2025, 6:54:15.092 PM","AOI-d2d095f0-0894-4eac-b1ae-54b498c49f32","N/A",0,0,0x8010000000000000,"{01170216-a20d-0000-eb71-0d9c5ad9db01}",720,5664,2544,SecurityEvent,"/subscriptions/361dd234-375d-4607-bd33-3f61c4453bf4/resourcegroups/soc-lab/providers/microsoft.compute/virtualmachines/cloud-east-3"
"d2d095f0-0894-4eac-b1ae-54b498c49f32","6/9/2025, 6:53:57.545 PM",OpsManager,"\administrator",User,"Cloud-East-3","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"14.241.173.124",57300,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"\administrator",,,,,,,,,,,administrator,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"01170216-a20d-4ed5-93e3-a97b5b60171a","01170216-a20d-4ed5-93e3-a97b5b60171b","00000000-0000-0000-0000-000000000001","6/9/2025, 6:54:15.092 PM","AOI-d2d095f0-0894-4eac-b1ae-54b498c49f32","N/A",0,0,0x8010000000000000,"{01170216-a20d-0000-eb71-0d9c5ad9db01}",720,776,2545,SecurityEvent,"/subscriptions/361dd234-375d-4607-bd33-3f61c4453bf4/resourcegroups/soc-lab/providers/microsoft.compute/virtualmachines/cloud-east-3"
"d2d095f0-0894-4eac-b1ae-54b498c49f32","6/9/2025, 6:53:58.793 PM",OpsManager,"\administrator",User,"Cloud-East-3","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"14.241.173.124",57324,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"\administrator",,,,,,,,,,,administrator,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"01170216-a20d-4ed5-93e3-a97b5b60171a","01170216-a20d-4ed5-93e3-a97b5b60171b","00000000-0000-0000-0000-000000000001","6/9/2025, 6:54:15.092 PM","AOI-d2d095f0-0894-4eac-b1ae-54b498c49f32","N/A",0,0,0x8010000000000000,"{01170216-a20d-0000-eb71-0d9c5ad9db01}",720,5664,2546,SecurityEvent,"/subscriptions/361dd234-375d-4607-bd33-3f61c4453bf4/resourcegroups/soc-lab/providers/microsoft.compute/virtualmachines/cloud-east-3"
"d2d095f0-0894-4eac-b1ae-54b498c49f32","6/9/2025, 6:53:59.995 PM",OpsManager,"\administrator",User,"Cloud-East-3","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"14.241.173.124",57336,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"\administrator",,,,,,,,,,,administrator,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"01170216-a20d-4ed5-93e3-a97b5b60171a","01170216-a20d-4ed5-93e3-a97b5b60171b","00000000-0000-0000-0000-000000000001","6/9/2025, 6:54:15.092 PM","AOI-d2d095f0-0894-4eac-b1ae-54b498c49f32","N/A",0,0,0x8010000000000000,"{01170216-a20d-0000-eb71-0d9c5ad9db01}",720,776,2547,SecurityEvent,"/subscriptions/361dd234-375d-4607-bd33-3f61c4453bf4/resourcegroups/soc-lab/providers/microsoft.compute/virtualmachines/cloud-east-3"
"d2d095f0-0894-4eac-b1ae-54b498c49f32","6/9/2025, 6:54:01.209 PM",OpsManager,"\administrator",User,"Cloud-East-3","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"14.241.173.124",57356,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"\administrator",,,,,,,,,,,administrator,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"01170216-a20d-4ed5-93e3-a97b5b60171a","01170216-a20d-4ed5-93e3-a97b5b60171b","00000000-0000-0000-0000-000000000001","6/9/2025, 6:54:35.089 PM","AOI-d2d095f0-0894-4eac-b1ae-54b498c49f32","N/A",0,0,0x8010000000000000,"{01170216-a20d-0000-eb71-0d9c5ad9db01}",720,5664,2548,SecurityEvent,"/subscriptions/361dd234-375d-4607-bd33-3f61c4453bf4/resourcegroups/soc-lab/providers/microsoft.compute/virtualmachines/cloud-east-3"
"d2d095f0-0894-4eac-b1ae-54b498c49f32","6/9/2025, 6:54:01.292 PM",OpsManager,"\USER",User,"Cloud-East-3","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"20.193.159.5",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"\USER",,,,,,,,,,,USER,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"01170216-a20d-4ed5-93e3-a97b5b60171a","01170216-a20d-4ed5-93e3-a97b5b60171b","00000000-0000-0000-0000-000000000001","6/9/2025, 6:54:35.089 PM","AOI-d2d095f0-0894-4eac-b1ae-54b498c49f32","N/A",0,0,0x8010000000000000,"{01170216-a20d-0000-eb71-0d9c5ad9db01}",720,776,2549,SecurityEvent,"/subscriptions/361dd234-375d-4607-bd33-3f61c4453bf4/resourcegroups/soc-lab/providers/microsoft.compute/virtualmachines/cloud-east-3"
"d2d095f0-0894-4eac-b1ae-54b498c49f32","6/9/2025, 6:54:02.408 PM",OpsManager,"\administrator",User,"Cloud-East-3","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"14.241.173.124",57371,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"\administrator",,,,,,,,,,,administrator,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"01170216-a20d-4ed5-93e3-a97b5b60171a","01170216-a20d-4ed5-93e3-a97b5b60171b","00000000-0000-0000-0000-000000000001","6/9/2025, 6:54:35.089 PM","AOI-d2d095f0-0894-4eac-b1ae-54b498c49f32","N/A",0,0,0x8010000000000000,"{01170216-a20d-0000-eb71-0d9c5ad9db01}",720,5664,2550,SecurityEvent,"/subscriptions/361dd234-375d-4607-bd33-3f61c4453bf4/resourcegroups/soc-lab/providers/microsoft.compute/virtualmachines/cloud-east-3"
"d2d095f0-0894-4eac-b1ae-54b498c49f32","6/9/2025, 6:54:03.604 PM",OpsManager,"\administrator",User,"Cloud-East-3","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"14.241.173.124",57385,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"\administrator",,,,,,,,,,,administrator,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"01170216-a20d-4ed5-93e3-a97b5b60171a","01170216-a20d-4ed5-93e3-a97b5b60171b","00000000-0000-0000-0000-000000000001","6/9/2025, 6:54:35.089 PM","AOI-d2d095f0-0894-4eac-b1ae-54b498c49f32","N/A",0,0,0x8010000000000000,"{01170216-a20d-0000-eb71-0d9c5ad9db01}",720,776,2551,SecurityEvent,"/subscriptions/361dd234-375d-4607-bd33-3f61c4453bf4/resourcegroups/soc-lab/providers/microsoft.compute/virtualmachines/cloud-east-3"
"d2d095f0-0894-4eac-b1ae-54b498c49f32","6/9/2025, 6:54:04.811 PM",OpsManager,"\administrator",User,"Cloud-East-3","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"14.241.173.124",57406,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"\administrator",,,,,,,,,,,administrator,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"01170216-a20d-4ed5-93e3-a97b5b60171a","01170216-a20d-4ed5-93e3-a97b5b60171b","00000000-0000-0000-0000-000000000001","6/9/2025, 6:54:35.089 PM","AOI-d2d095f0-0894-4eac-b1ae-54b498c49f32","N/A",0,0,0x8010000000000000,"{01170216-a20d-0000-eb71-0d9c5ad9db01}",720,5664,2552,SecurityEvent,"/subscriptions/361dd234-375d-4607-bd33-3f61c4453bf4/resourcegroups/soc-lab/providers/microsoft.compute/virtualmachines/cloud-east-3"
"d2d095f0-0894-4eac-b1ae-54b498c49f32","6/9/2025, 6:54:06.023 PM",OpsManager,"\administrator",User,"Cloud-East-3","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"14.241.173.124",57419,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"\administrator",,,,,,,,,,,administrator,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"01170216-a20d-4ed5-93e3-a97b5b60171a","01170216-a20d-4ed5-93e3-a97b5b60171b","00000000-0000-0000-0000-000000000001","6/9/2025, 6:54:35.089 PM","AOI-d2d095f0-0894-4eac-b1ae-54b498c49f32","N/A",0,0,0x8010000000000000,"{01170216-a20d-0000-eb71-0d9c5ad9db01}",720,776,2553,SecurityEvent,"/subscriptions/361dd234-375d-4607-bd33-3f61c4453bf4/resourcegroups/soc-lab/providers/microsoft.compute/virtualmachines/cloud-east-3"
